,Title,Worldwide,Budget,MPAA,Domestic Distributor,Domestic Opening,Genres,Year
964,tt4337690,4842699.0,5000000.0,PG-13,The Samuel Goldwyn Company,2035273.0,Drama,5
965,tt2273657,5261595.0,,R,Fox Searchlight Pictures,1950214.0,"Biography,Crime,Drama,History,Mystery",5
966,tt3077214,31972096.0,,PG-13,Focus Features,76244.0,"Drama,History",5
967,tt2784678,26117471.0,,R,Paramount Pictures,6896593.0,"Comedy,Romance",5
968,tt2631186,24548038.0,,,Blue Sky Cinema,3575000.0,"Action,Drama",5
969,tt0810819,64191523.0,,R,Focus Features,187318.0,"Biography,Drama,Romance",5
970,tt1433813,74996938.0,,,Warner Bros.,413477.0,Documentary,5
971,tt4535650,31994323.0,,,UTV Motion Pictures,1920402.0,"Action,Comedy,Drama,Romance",5
972,tt3595298,52715771.0,,,FIP,2425585.0,"Action,Drama,Musical,Romance",5
973,tt3007512,38176317.0,22500000.0,R,Warner Bros.,1220335.0,"Drama,History,War",5
974,tt3715320,27391084.0,,R,Sony Pictures Classics,175312.0,"Comedy,Crime,Drama,Romance",5
975,tt2402927,40272135.0,,R,The Weinstein Company,253510.0,"Drama,Romance",5
976,tt1727776,16137046.0,15000000.0,R,Paramount Pictures,1841007.0,"Action,Comedy,Horror",5
977,tt4357170,3646627.0,,PG-13,Lionsgate,1402118.0,Comedy,5
978,tt3233418,3701325.0,,PG-13,Lionsgate,1335768.0,"Biography,Drama,History",5
979,tt3787590,11122090.0,,R,Warner Bros.,1767308.0,"Drama,Music,Romance",5
980,tt3416742,7253160.0,,R,Unison/Paladin,88940.0,"Comedy,Horror",5
981,tt3062976,5967516.0,,R,Broad Green Pictures,66015.0,"Comedy,Drama,Romance",5
982,tt2473794,22179785.0,,R,Sony Pictures Classics,109000.0,"Biography,Drama,History",5
983,tt2764784,5855623.0,,PG-13,IFC Films,30296.0,"Drama,History,Music,Romance",5
984,tt4110568,17870077.0,,,Eros Worldwide,1326267.0,"Comedy,Drama,Romance",5
985,tt4296800,3504414.0,,PG-13,Lionsgate,1411031.0,Comedy,5
986,tt2140465,4180081.0,,,Eros Worldwide,1006476.0,"Comedy,Drama,Romance",5
987,tt3164256,3394174.0,,R,Open Road Films (II),1470592.0,"Comedy,Music,War",5
988,tt3416744,3072991.0,,R,A24,123238.0,"Biography,Drama",5
989,tt3011894,30642704.0,,R,Sony Pictures Classics,85100.0,"Comedy,Drama,Thriller",5
990,tt2170439,107645357.0,42000000.0,R,Warner Bros.,15457418.0,"Comedy,Crime",5
991,tt3065132,3433606.0,,PG-13,Fox Searchlight Pictures,61808.0,"Biography,Documentary",5
992,tt3268668,2801508.0,,PG-13,Paramount Pictures,1393243.0,"Action,Biography,Crime,Drama,History,Thriller",5
993,tt4594834,2719699.0,,R,Roadside Attractions,1198453.0,"Comedy,Crime,Drama,Musical",5
994,tt2788710,11782625.0,,R,Sony Pictures Entertainment (SPE),1794666.0,"Action,Adventure,Comedy",5
995,tt3859076,5383097.0,,R,Sony Pictures Classics,66232.0,"Biography,Drama,History,Thriller",5
996,tt2872462,3340737.0,,R,Fox Searchlight Pictures,93206.0,"Comedy,Drama",5
997,tt1596345,5578519.0,,PG-13,Bleecker Street Media,202053.0,"Biography,Drama,History,Sport,Thriller",5
998,tt4456038,2412593.0,,,Shorts International,416850.0,Drama,5
999,tt2545428,2334228.0,,R,Music Box Films,91279.0,"Documentary,Sport",5
1000,tt2277860,1028570942.0,,PG,Walt Disney Studios Motion Pictures,135060273.0,"Adventure,Animation,Comedy,Family",6
1001,tt3748528,1056057720.0,200000000.0,PG-13,Walt Disney Studios Motion Pictures,155081681.0,"Action,Adventure,Sci-Fi",6
1002,tt3498820,1153337496.0,250000000.0,PG-13,Walt Disney Studios Motion Pictures,179139142.0,"Action,Adventure,Sci-Fi",6
1003,tt2709768,875458631.0,75000000.0,PG,Universal Pictures,104352905.0,"Adventure,Animation,Comedy,Family",6
1004,tt3040964,966554929.0,175000000.0,PG,Walt Disney Studios Motion Pictures,103261464.0,"Adventure,Drama,Family,Fantasy",6
1005,tt1431045,782836791.0,58000000.0,R,Twentieth Century Fox,132434639.0,"Action,Adventure,Comedy,Sci-Fi",6
1006,tt2948356,1024121104.0,,PG,Walt Disney Studios Motion Pictures,75063401.0,"Adventure,Animation,Comedy,Crime,Family,Mystery",6
1007,tt2975590,873637528.0,250000000.0,PG-13,Warner Bros.,166007347.0,"Action,Adventure,Sci-Fi",6
1008,tt1386697,746846894.0,175000000.0,PG-13,Warner Bros.,133682248.0,"Action,Adventure,Fantasy,Sci-Fi",6
1009,tt2488496,2069521700.0,245000000.0,PG-13,Walt Disney Studios Motion Pictures,247966675.0,"Action,Adventure,Sci-Fi",6
1010,tt1211837,677796076.0,165000000.0,PG-13,Walt Disney Studios Motion Pictures,85058311.0,"Action,Adventure,Fantasy,Sci-Fi",6
1011,tt3183660,814044001.0,180000000.0,PG-13,Warner Bros.,74403387.0,"Adventure,Family,Fantasy",6
1012,tt3521164,644136488.0,,PG,Walt Disney Studios Motion Pictures,56631401.0,"Adventure,Animation,Comedy,Family,Fantasy,Musical",6
1013,tt1663202,532950503.0,135000000.0,R,Twentieth Century Fox,474560.0,"Action,Adventure,Drama,History,Western",6
1014,tt4196776,415484914.0,120000000.0,PG-13,Universal Pictures,59215365.0,"Action,Thriller",6
1015,tt2660888,343471816.0,185000000.0,PG-13,Paramount Pictures,59253211.0,"Action,Adventure,Sci-Fi,Thriller",6
1016,tt3385516,543934105.0,178000000.0,PG-13,Twentieth Century Fox,65769562.0,"Action,Adventure,Sci-Fi",6
1017,tt3470600,634208384.0,75000000.0,PG,Universal Pictures,35258145.0,"Animation,Comedy,Family,Musical",6
1018,tt1679335,346864886.0,125000000.0,PG,Twentieth Century Fox,46581142.0,"Adventure,Animation,Comedy,Family,Fantasy,Musical,Romance",6
1019,tt2267968,521170825.0,145000000.0,PG,Twentieth Century Fox,41282042.0,"Action,Adventure,Animation,Comedy,Drama,Family,Fantasy",6
1020,tt1289401,229147509.0,144000000.0,PG-13,Sony Pictures Entertainment (SPE),46018755.0,"Action,Comedy,Fantasy,Sci-Fi",6
1021,tt1489889,216972543.0,50000000.0,PG-13,Warner Bros.,35535250.0,"Action,Comedy,Crime",6
1022,tt0918940,356700357.0,180000000.0,PG-13,Warner Bros.,38527856.0,"Action,Adventure,Drama,Fantasy,Romance",6
1023,tt3263904,240797623.0,60000000.0,PG-13,Warner Bros.,35028301.0,"Biography,Drama",6
1024,tt4651520,183936074.0,20000000.0,R,STX Entertainment,23817340.0,Comedy,6
1025,tt1985949,352333929.0,73000000.0,PG,Sony Pictures Entertainment (SPE),38155177.0,"Action,Adventure,Animation,Comedy,Family",6
1026,tt1628841,389681935.0,165000000.0,PG-13,Twentieth Century Fox,41039944.0,"Action,Adventure,Sci-Fi",6
1027,tt3065204,321788219.0,40000000.0,R,Warner Bros.,40406314.0,"Horror,Mystery,Thriller",6
1028,tt1700841,140705322.0,19000000.0,R,Sony Pictures Entertainment (SPE),34263534.0,"Adventure,Animation,Comedy,Fantasy",6
1029,tt2404435,162360636.0,90000000.0,PG-13,Sony Pictures Entertainment (SPE),34703397.0,"Action,Adventure,Western",6
1030,tt2543164,203388186.0,47000000.0,PG-13,Paramount Pictures,24074047.0,"Drama,Sci-Fi",6
1031,tt2869728,124608438.0,40000000.0,PG-13,Universal Pictures,35243095.0,"Action,Comedy,Crime",6
1032,tt4160708,157761002.0,9900000.0,R,Screen Gems,26411706.0,"Crime,Horror,Thriller",6
1033,tt1935859,296482446.0,110000000.0,PG-13,Twentieth Century Fox,28871140.0,"Adventure,Drama,Family,Fantasy,Thriller",6
1034,tt2140479,155160045.0,44000000.0,R,Warner Bros.,24710273.0,Thriller,6
1035,tt1528854,242786137.0,,PG-13,Paramount Pictures,38740203.0,"Comedy,Family",6
1036,tt3949660,245623848.0,135000000.0,PG-13,Paramount Pictures,35316382.0,"Action,Adventure,Comedy,Sci-Fi",6
1037,tt4094724,118587880.0,10000000.0,R,Universal Pictures,31515110.0,"Action,Horror,Sci-Fi,Thriller",6
1038,tt2567026,299820798.0,170000000.0,PG,Walt Disney Studios Motion Pictures,26858726.0,"Adventure,Family,Fantasy,Mystery",6
1039,tt2788732,143695338.0,65000000.0,PG,Walt Disney Studios Motion Pictures,21514095.0,"Action,Adventure,Comedy,Drama,Family,Fantasy",6
1040,tt3631112,173185859.0,45000000.0,R,Universal Pictures,24536265.0,"Crime,Drama,Mystery,Thriller",6
1041,tt5325452,74827344.0,20000000.0,PG-13,Lionsgate,28501448.0,"Comedy,Drama,Horror",6
1042,tt4624424,183388953.0,70000000.0,PG,Warner Bros.,21311407.0,"Adventure,Animation,Comedy,Drama,Family,Fantasy",6
1043,tt1179933,110216998.0,,PG-13,Paramount Pictures,24727437.0,"Action,Drama,Horror,Sci-Fi,Thriller",6
1044,tt4786282,148868835.0,4900000.0,PG-13,Warner Bros.,21688103.0,"Drama,Horror,Mystery,Thriller",6
1045,tt3410834,179246868.0,,PG-13,Lionsgate,29027348.0,"Action,Adventure,Mystery,Sci-Fi,Thriller",6
1046,tt3110958,334897606.0,,PG-13,Lionsgate,22383146.0,"Action,Adventure,Comedy,Crime,Mystery,Thriller",6
1047,tt2119532,180563636.0,40000000.0,R,Lionsgate,15190758.0,"Biography,Drama,History,War",6
1048,tt3416828,408754975.0,105000000.0,PG,Twentieth Century Fox,21373064.0,"Adventure,Animation,Comedy,Family,Sci-Fi",6
1049,tt2702724,78844582.0,29000000.0,R,Universal Pictures,23586645.0,Comedy,6
1050,tt3300542,205754447.0,60000000.0,R,Focus Features,21635601.0,"Action,Thriller",6
1051,tt4257926,74088991.0,13000000.0,PG,TriStar Pictures,14812393.0,"Biography,Drama,Family",6
1052,tt1860357,121790373.0,110000000.0,PG-13,Lionsgate,20223544.0,"Action,Drama,History,Thriller",6
1053,tt3760922,90632641.0,,PG-13,Universal Pictures,17861950.0,"Comedy,Romance",6
1054,tt3393786,162146076.0,60000000.0,PG-13,Paramount Pictures,22872490.0,"Action,Crime,Thriller",6
1055,tt2674426,208314186.0,20000000.0,PG-13,Warner Bros.,18723269.0,"Drama,Romance",6
1056,tt3691740,195243411.0,140000000.0,PG,Walt Disney Studios Motion Pictures,18775350.0,"Adventure,Family,Fantasy",6
1057,tt4438848,108007109.0,,R,Universal Pictures,21760405.0,Comedy,6
1058,tt1355644,303144152.0,110000000.0,PG-13,Sony Pictures Entertainment (SPE),14869736.0,"Drama,Romance,Sci-Fi,Thriller",6
1059,tt4052882,119100758.0,17000000.0,PG-13,Sony Pictures Entertainment (SPE),16800868.0,"Action,Drama,Horror,Thriller",6
1060,tt3628584,55030051.0,,PG-13,Warner Bros.,20242415.0,"Comedy,Drama",6
1061,tt4172430,69411370.0,50000000.0,R,Paramount Pictures,16194738.0,"Action,Drama,History,Thriller,War",6
1062,tt1711525,114501299.0,45000000.0,R,Paramount Pictures,16890204.0,Comedy,6
1063,tt2381991,164989338.0,115000000.0,PG-13,Universal Pictures,19445035.0,"Action,Adventure,Drama,Fantasy",6
1064,tt4302938,76249438.0,60000000.0,PG,Focus Features,12608372.0,"Action,Adventure,Animation,Family,Fantasy",6
1065,tt0803096,439048914.0,160000000.0,PG-13,Universal Pictures,24166110.0,"Action,Adventure,Fantasy",6
1066,tt1292566,112343513.0,38000000.0,R,Warner Bros.,17878911.0,"Comedy,Drama,Romance",6
1067,tt1596363,133440870.0,28000000.0,R,Paramount Pictures,705527.0,"Biography,Comedy,Drama,History",6
1068,tt2823054,77068246.0,33000000.0,R,Twentieth Century Fox,16628170.0,"Comedy,Romance",6
1069,tt2005151,86234523.0,,R,Warner Bros.,14685305.0,"Biography,Comedy,Crime,Drama,War",6
1070,tt4649416,42580920.0,17000000.0,PG-13,Universal Pictures,15134235.0,"Comedy,Drama",6
1071,tt2241351,93282604.0,27000000.0,R,TriStar Pictures,14788157.0,"Crime,Drama,Mystery,Thriller",6
1072,tt3460252,156480177.0,44000000.0,R,The Weinstein Company,4610676.0,"Crime,Drama,Mystery,Thriller,Western",6
1073,tt3640424,119520023.0,85000000.0,R,Paramount Pictures,12701743.0,"Action,Drama,Romance,Thriller,War",6
1074,tt3531824,85251425.0,19000000.0,PG-13,Lionsgate,9445456.0,"Action,Adventure,Crime,Drama,Thriller",6
1075,tt1850457,105011053.0,30000000.0,R,Universal Pictures,13922855.0,Comedy,6
1076,tt3231054,46771565.0,20000000.0,PG-13,Sony Pictures Entertainment (SPE),11801271.0,"Action,Drama,History,Mystery",6
1077,tt2094766,240697856.0,125000000.0,PG-13,Twentieth Century Fox,10278225.0,"Action,Adventure,Sci-Fi",6
1078,tt3799694,62788218.0,50000000.0,R,Warner Bros.,11203270.0,"Action,Comedy,Crime,Thriller",6
1079,tt3882082,73929392.0,10000000.0,PG-13,STX Entertainment,10778392.0,"Horror,Mystery,Thriller",6
1080,tt1860213,94073028.0,25000000.0,R,Lionsgate,11111875.0,Comedy,6
1081,tt4361050,81705746.0,9000000.0,PG-13,Universal Pictures,14065500.0,"Drama,Horror,Mystery,Thriller",6
1082,tt2304933,109906372.0,38000000.0,PG-13,Sony Pictures Entertainment (SPE),10326356.0,"Action,Adventure,Sci-Fi,Thriller",6
1083,tt3062096,220021259.0,75000000.0,PG-13,Sony Pictures Entertainment (SPE),14860425.0,"Action,Adventure,Crime,Drama,Mystery,Thriller",6
1084,tt4824302,48782670.0,25000000.0,PG-13,Open Road Films (II),8369184.0,"Comedy,Drama,Romance",6
1085,tt2404233,150680864.0,140000000.0,PG-13,Lionsgate,14123903.0,"Action,Adventure,Fantasy",6
1086,tt3783958,448906865.0,30000000.0,PG-13,Lionsgate,881104.0,"Comedy,Drama,Music,Musical,Romance",6
1087,tt4501244,118102725.0,38000000.0,R,Twentieth Century Fox,11002986.0,Comedy,6
1088,tt0475290,63945241.0,22000000.0,PG-13,Universal Pictures,11355225.0,"Comedy,Drama,Music,Mystery",6
1089,tt2974918,234798636.0,,PG,Twentieth Century Fox,14287159.0,"Adventure,Animation,Comedy,Family,Fantasy,Music,Musical",6
1090,tt1389139,30658387.0,10000000.0,PG-13,Screen Gems,14202323.0,"Drama,Thriller",6
1091,tt1608290,56722693.0,,PG-13,Paramount Pictures,13841146.0,"Action,Adventure,Comedy,Mystery,Romance",6
1092,tt2446980,101134059.0,60000000.0,PG-13,Twentieth Century Fox,17015168.0,"Biography,Drama",6
1093,tt2025690,52099090.0,,PG-13,Walt Disney Studios Motion Pictures,10288932.0,"Action,Drama,History,Thriller",6
1094,tt4136084,49052787.0,29000000.0,PG-13,Paramount Pictures,6601313.0,"Biography,Comedy,Drama,Music",6
1095,tt4034228,78988148.0,9000000.0,R,Roadside Attractions,256498.0,Drama,6
1096,tt2582782,37879877.0,12000000.0,R,Lionsgate,621329.0,"Action,Crime,Drama,Thriller,Western",6
1097,tt3387542,39712000.0,10000000.0,PG-13,Focus Features,12741176.0,"Horror,Mystery,Thriller",6
1098,tt2638144,94061311.0,100000000.0,PG-13,Paramount Pictures,11203815.0,"Action,Adventure,Drama",6
1099,tt2671706,64414761.0,24000000.0,PG-13,Paramount Pictures,129462.0,Drama,6
1100,tt4263482,40423945.0,4000000.0,R,A24,8800230.0,"Drama,Horror,Mystery",6
1101,tt4682786,88528280.0,36000000.0,PG-13,Warner Bros.,7102085.0,"Drama,Romance",6
1102,tt1473832,211952420.0,35000000.0,R,Universal Pictures,8571785.0,"Comedy,Drama,Romance",6
1103,tt4669186,23591043.0,9900000.0,R,Universal Pictures,11767210.0,"Comedy,Documentary",6
1104,tt3553442,24972139.0,35000000.0,R,Paramount Pictures,7450275.0,"Biography,Comedy,Drama,War",6
1105,tt3774114,37357216.0,40000000.0,R,Open Road Films (II),8000058.0,"Biography,Crime,Drama,Thriller",6
1106,tt3522806,125729635.0,,R,Lionsgate,7456525.0,"Action,Adventure,Crime,Thriller",6
1107,tt1124037,25035950.0,50000000.0,R,STX Entertainment,7572206.0,"Action,Biography,Drama,History,War,Western",6
1108,tt1540011,45173154.0,5000000.0,R,Lionsgate,9576057.0,"Horror,Mystery,Thriller",6
1109,tt4824308,24487848.0,,PG,Pure Flix Entertainment,7623662.0,Drama,6
1110,tt4139124,20651333.0,15000000.0,R,Warner Bros.,9453224.0,"Action,Comedy,Crime",6
1111,tt4981636,23316139.0,8500000.0,PG,Lionsgate,6878437.0,"Animation,Comedy,Family",6
1112,tt4383594,57814445.0,30000000.0,PG,EuropaCorp,6249915.0,"Comedy,Drama,Family,Fantasy",6
1113,tt3499096,25070261.0,,PG-13,Focus Features,7353922.0,"Biography,Drama,Sport",6
1114,tt1895587,98690254.0,,R,Open Road Films (II),295009.0,"Biography,Crime,Drama",6
1115,tt2381111,62402155.0,,PG-13,Fox Searchlight Pictures,187281.0,"Drama,Romance",6
1116,tt3797868,23079932.0,,PG-13,Lionsgate,6050443.0,"Drama,Romance",6
1117,tt2057392,35259653.0,,R,Bleecker Street Media,113803.0,"Action,Drama,Thriller,War",6
1118,tt1798603,24079268.0,26000000.0,R,Broad Green Pictures,6176680.0,"Comedy,Crime,Drama",6
1119,tt2461150,29674699.0,,PG-13,Relativity Media,6541205.0,"Biography,Comedy,Crime",6
1120,tt3322364,48623572.0,35000000.0,PG-13,Sony Pictures Entertainment (SPE),10513749.0,"Biography,Drama,Sport",6
1121,tt1594972,30734502.0,,PG,Lionsgate,6844137.0,"Adventure,Animation,Comedy,Family",6
1122,tt4196450,16779212.0,8500000.0,R,Fox Searchlight Pictures,7004254.0,"Biography,Drama,History",6
1123,tt1083452,46152800.0,23000000.0,PG-13,Twentieth Century Fox,6084682.0,"Biography,Comedy,Drama,Family,History,Sport",6
1124,tt1355631,21011110.0,,R,Broad Green Pictures,5303775.0,"Biography,Crime,Drama,Thriller",6
1125,tt2387499,29918745.0,40000000.0,PG-13,Twentieth Century Fox,5461475.0,"Action,Comedy",6
1126,tt3014866,38803993.0,,R,Lionsgate,5767278.0,"Action,Sci-Fi,Thriller",6
1127,tt3766394,14659448.0,,R,Roadside Attractions,84986.0,"Comedy,Drama,Romance",6
1128,tt1878870,19370020.0,9000000.0,R,STX Entertainment,4754215.0,"Comedy,Drama",6
1129,tt3068194,21401949.0,,PG,Roadside Attractions,133513.0,"Comedy,Drama,Romance",6
1130,tt2058673,133718711.0,105000000.0,PG-13,Warner Bros.,9800252.0,"Action,Adventure,Crime,Sport,Thriller",6
1131,tt5646136,13099931.0,,PG-13,Quality Flix,74814.0,"Biography,Documentary,History",6
1132,tt1712261,23177948.0,,R,Open Road Films (II),6109085.0,"Action,Crime,Thriller",6
1133,tt2547584,25975621.0,20000000.0,PG-13,Walt Disney Studios Motion Pictures,4765838.0,"Drama,Romance",6
1134,tt4975722,65336603.0,4000000.0,R,A24,402075.0,Drama,6
1135,tt1979388,332207671.0,,PG,Walt Disney Studios Motion Pictures,39155217.0,"Adventure,Animation,Comedy,Drama,Family",6
1136,tt1951266,658344137.0,160000000.0,PG-13,Lionsgate,102665981.0,"Action,Adventure,Sci-Fi,Thriller",6
1137,tt4667094,22227514.0,,R,Open Road Films (II),5900528.0,Comedy,6
1138,tt5259966,23540937.0,,PG-13,Pantelion Films,3676235.0,"Comedy,Romance",6
1139,tt4513674,43763247.0,,PG-13,Lionsgate,359289.0,"Comedy,Drama,Romance",6
1140,tt1374989,16457494.0,28000000.0,PG-13,Screen Gems,5324240.0,"Action,Comedy,Fantasy,Horror,Romance",6
1141,tt1878841,10898293.0,,PG-13,BH Tilt,4950859.0,"Horror,Thriller",6
1142,tt3076658,173567581.0,35000000.0,PG-13,Warner Bros.,29632823.0,"Action,Drama,Sport",6
1143,tt4550098,30311857.0,,R,Focus Features,492648.0,"Drama,Thriller",6
1144,tt3722070,41387687.0,,PG-13,Sony Pictures Classics,,"Biography,Comedy,Drama",6
1145,tt3170832,35401758.0,,R,A24,118298.0,"Drama,Thriller",6
1146,tt4871980,10414738.0,,R,Lionsgate,4294232.0,"Comedy,Romance",6
1147,tt3960412,9680029.0,,R,Universal Pictures,4698715.0,"Comedy,Drama,Musical",6
1148,tt3072482,16810562.0,,R,STX Entertainment,5107604.0,"Action,Adventure,Sci-Fi,Thriller",6
1149,tt4191580,9097072.0,,R,Freestyle Releasing,4055940.0,"Comedy,Horror",6
1150,tt2402927,40272135.0,,R,The Weinstein Company,253510.0,"Drama,Romance",6
1151,tt4341582,10367161.0,15000000.0,PG,Walt Disney Studios Motion Pictures,304933.0,"Biography,Drama,Sport",6
1152,tt2865120,13385737.0,,PG,Focus Features,4869278.0,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",6
1153,tt3464902,15509546.0,,R,Mongrel Media,,"Comedy,Drama,Romance,Sci-Fi,Thriller",6
1154,tt5074352,303723636.0,,,UTV Motion Pictures,3248481.0,"Action,Biography,Drama,Sport",6
1155,tt2800050,25730120.0,,,IMAX,223983.0,Documentary,6
1156,tt4731008,40075446.0,,PG,Lionsgate,3342696.0,"Adventure,Animation,Comedy,Family",6
1157,tt4669986,12957265.0,,PG-13,Focus Features,159615.0,"Biography,Drama,Romance",6
1158,tt2582500,13082071.0,,PG-13,EuropaCorp,3613567.0,"Drama,Horror,Mystery,Thriller",6
1159,tt3381008,27979040.0,,R,Sony Pictures Entertainment (SPE),3258327.0,"Action,Adventure,Comedy,Crime,Thriller",6
1160,tt0810819,64191523.0,,R,Focus Features,187318.0,"Biography,Drama,Romance",6
1161,tt1002563,7330338.0,,PG-13,Focus Features,3294876.0,"Drama,Fantasy",6
1162,tt1619029,29777777.0,,R,Fox Searchlight Pictures,278715.0,"Biography,Drama",6
1163,tt4258698,6628603.0,,PG-13,Roadside Attractions,2868403.0,"Biography,Drama,History,Romance",6
1164,tt3553976,23123592.0,,R,Bleecker Street Media,93824.0,"Comedy,Drama",6
1165,tt4832640,98251790.0,13430000.0,,Yash Raj Films,2371100.0,"Action,Drama,Sport",6
1166,tt3741834,140853810.0,12000000.0,PG-13,The Weinstein Company,123360.0,"Biography,Drama",6
1167,tt4698684,23915910.0,,PG-13,The Orchard,78439.0,"Adventure,Comedy,Drama",6
1168,tt1620935,6698679.0,6000000.0,R,Open Road Films (II),2366810.0,"Biography,Drama,Sport",6
1169,tt3216348,9037058.0,5000000.0,PG-13,BH Tilt,2534884.0,"Horror,Thriller",6
1170,tt2112096,39219109.0,,R,Fox Searchlight Pictures,1861118.0,"Comedy,Crime",6
1171,tt1781827,4978353.0,,R,The Weinstein Company,1751388.0,"Biography,Drama,Sport",6
1172,tt4972062,4417667.0,,R,The Film Arcade,92835.0,"Comedy,Drama",6
1173,tt4501454,5425148.0,,PG-13,,,"Comedy,Drama,Romance",6
1174,tt4559006,31668920.0,,,FIP,2190042.0,"Drama,Music,Musical,Romance",6
1175,tt2980210,9169507.0,,R,Roadside Attractions,1138578.0,"Comedy,Drama,Romance",6
1176,tt4034354,4935501.0,,R,A24,105453.0,"Comedy,Drama,Fantasy,Romance",6
1177,tt3544082,14430249.0,,R,IFC Films,65775.0,"Drama,Romance",6
1178,tt4645330,7994527.0,,PG-13,Bleecker Street Media,93728.0,"Biography,Drama",6
1179,tt4520364,8809407.0,8000000.0,R,Twentieth Century Fox,2012709.0,"Action,Horror,Sci-Fi,Thriller",6
1180,tt5071886,4388789.0,,,CineGalaxy,2157621.0,"Action,Crime,Drama",6
1181,tt0787524,12252684.0,,PG-13,IFC Films,80325.0,"Biography,Drama",6
1182,tt4897822,4664756.0,,R,Drafthouse Films,897034.0,"Comedy,Documentary",6
1183,tt1472584,6272403.0,,PG-13,Open Road Films (II),2182216.0,"Action,Adventure,Fantasy,Sci-Fi",6
1184,tt4853102,4462034.0,,R,Fathom Events,,"Action,Animation,Crime,Drama,Thriller",6
1185,tt2649554,6740647.0,,PG-13,Warner Bros.,190012.0,"Drama,Mystery,Sci-Fi,Thriller",6
1186,tt2401878,5659286.0,8000000.0,R,Paramount Pictures,135222.0,"Animation,Comedy,Drama,Romance",6
1187,tt1974420,3885342.0,25000000.0,PG-13,Twentieth Century Fox,1589625.0,"Comedy,Drama,Romance",6
1188,tt4540710,9101546.0,,R,EuropaCorp,59797.0,Drama,6
1189,tt4193394,3924527.0,,R,Roadside Attractions,93125.0,"Drama,Romance",6
1190,tt2937696,4644472.0,,R,Paramount Pictures,312355.0,Comedy,6
1191,tt3471098,5883891.0,,R,Sony Pictures Classics,63308.0,"Comedy,Drama,Romance",6
1192,tt4080728,30692889.0,,PG-13,Music Box Films,54608.0,"Comedy,Drama,Romance",6
1193,tt3544112,13624522.0,,PG-13,The Weinstein Company,63573.0,"Comedy,Drama,Music,Romance",6
1194,tt4701660,553810228.0,,R,Sony Pictures Entertainment (SPE),985052.0,"Comedy,Drama,Fantasy,Romance",6
1195,tt4062536,3769214.0,,R,A24,87984.0,"Horror,Thriller",6
1196,tt1995390,10711027.0,,R,Roadside Attractions,984698.0,"Crime,Drama,Thriller",6
1197,tt3367294,7353544.0,,R,Pantelion Films,1397434.0,"Action,Comedy,Crime",6
1198,tt3659388,630162448.0,108000000.0,PG-13,Twentieth Century Fox,54308575.0,"Adventure,Drama,Sci-Fi",6
1199,tt3702652,14332467.0,,R,Twentieth Century Fox,1211210.0,Horror,6
1200,tt2527336,1332698830.0,317000000.0,PG-13,Walt Disney Studios Motion Pictures,220009584.0,"Action,Adventure,Fantasy,Sci-Fi",7
1201,tt2771200,1273576220.0,160000000.0,PG,Walt Disney Studios Motion Pictures,174750616.0,"Adventure,Family,Fantasy,Musical,Romance",7
1202,tt0451279,822824522.0,149000000.0,PG-13,Warner Bros.,103251471.0,"Action,Adventure,Fantasy,Sci-Fi,War",7
1203,tt3896198,863756051.0,200000000.0,PG-13,Walt Disney Studios Motion Pictures,146510104.0,"Action,Adventure,Comedy,Sci-Fi",7
1204,tt2250912,880166924.0,175000000.0,PG-13,Sony Pictures Entertainment (SPE),117027503.0,"Action,Adventure,Sci-Fi",7
1205,tt1396484,701796444.0,35000000.0,R,Warner Bros.,123403419.0,Horror,7
1206,tt3501632,853983911.0,180000000.0,PG-13,Walt Disney Studios Motion Pictures,122744989.0,"Action,Adventure,Comedy,Fantasy,Sci-Fi",7
1207,tt3469046,1034800131.0,80000000.0,PG,Universal Pictures,72434025.0,"Adventure,Animation,Comedy,Crime,Family,Sci-Fi",7
1208,tt3315342,619179950.0,97000000.0,R,Twentieth Century Fox,88411916.0,"Action,Drama,Sci-Fi,Thriller",7
1209,tt4630562,1236005118.0,250000000.0,PG-13,Universal Pictures,98786705.0,"Action,Adventure,Crime,Thriller",7
1210,tt0974015,657926987.0,,PG-13,Warner Bros.,93842239.0,"Action,Adventure,Fantasy,Sci-Fi",7
1211,tt5013056,527016307.0,100000000.0,PG-13,Warner Bros.,50513488.0,"Action,Drama,History,Thriller,War",7
1212,tt2380307,807817888.0,,PG,Walt Disney Studios Motion Pictures,50802605.0,"Adventure,Animation,Comedy,Family,Fantasy,Music,Mystery",7
1213,tt4116284,311950384.0,80000000.0,PG,Warner Bros.,53003468.0,"Action,Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",7
1214,tt5052448,255589157.0,4500000.0,R,,,"Horror,Mystery,Thriller",7
1215,tt3874544,527965936.0,,PG,Twentieth Century Fox,50198902.0,"Adventure,Animation,Comedy,Family,Fantasy",7
1216,tt1790809,794881442.0,230000000.0,PG-13,Walt Disney Studios Motion Pictures,62983253.0,"Action,Adventure,Fantasy",7
1217,tt2283362,962542945.0,90000000.0,PG-13,Sony Pictures Entertainment (SPE),36169328.0,"Action,Adventure,Comedy,Fantasy",7
1218,tt3731562,566652812.0,185000000.0,PG-13,Warner Bros.,61025472.0,"Action,Adventure,Fantasy,Sci-Fi",7
